"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"20150","2020/06/21",76,8,49502,6089,0.0267207248528825,0.0266628051857248,0.0267787703390536,0.000970561102398971,0.000868548408733254,17282163
"20149","2020/06/22",91,1,49593,6090,0.0266777546981632,0.0266199256060462,0.0267357094181254,0.000927790779788815,0.000830002094425762,17282163
"20148","2020/06/23",65,0,49658,6090,0.0266203612902643,0.0265626528101105,0.0266781951445178,0.000859986167950874,0.000769083194752438,17282163
"20147","2020/06/24",64,5,49722,6095,0.026588418675264,0.0265307828369389,0.0266461797224787,0.000803080667786289,0.000717964007331229,17282163
"20146","2020/06/25",82,2,49804,6097,0.0265573124834011,0.0264997434691695,0.0266150065626697,0.000730440486808774,0.000652730306665236,17282163
"20145","2020/06/26",110,3,49914,6100,0.0265495651536306,0.0264920138784932,0.0266072414532106,0.000690116295857285,0.000616398671506676,17282163
"20144","2020/06/27",91,3,50005,6103,0.0265350017969433,0.0264774831842696,0.026592645360723,0.000659754848267802,0.000589046106543748,17282163
"20143","2020/06/28",69,2,50074,6105,0.0265069468808047,0.0264494889074706,0.0265645296738929,0.000696280377180522,0.000621579079663538,17282163
"20142","2020/06/29",73,0,50147,6105,0.026474714527783,0.0264173235523356,0.0265322301836909,0.00056869313006814,0.000507358214988355,17282163
"20141","2020/06/30",76,2,50223,6107,0.0264552230083746,0.0263978743175866,0.0265126962876918,0.000544999435022183,0.000486036908167182,17282163
"20140","2020/07/01",50,6,50273,6113,0.0264417662676689,0.0263844524179715,0.0264992046178605,0.000508862846684236,0.00045366142311243,17282163
"20139","2020/07/02",62,2,50335,6115,0.0264197642383159,0.026362498304193,0.026477154568358,0.000483507647948588,0.000430910065111301,17282163
"20138","2020/07/03",77,3,50412,6118,0.0264125266992683,0.0263552781761865,0.0264698995766965,0.000482826412019816,0.000430170966055095,17282163
