"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"10292","2020/06/14",0,0,3463,23,0.00100272072732031,0.00091975315924819,0.00109317249621586,0.000371908396384388,-8.17626266767062e-21,2172578
"10291","2020/06/15",0,0,3463,23,0.000976712446133141,0.000895879564086369,0.00106483866880506,0.000303786561403089,-8.17626266767062e-21,2172578
"10290","2020/06/16",570,4,4033,27,0.00130383462717878,0.00121110245826107,0.00140366714924458,0.000520579698404384,-8.17626266767062e-21,2172578
"10289","2020/06/17",81,2,4114,29,0.00139403778387946,0.00130136697484189,0.00149330771446669,0.000533467613130576,-8.17626266767062e-21,2172578
"10288","2020/06/18",115,1,4229,30,0.00144065106224992,0.00134788899177138,0.00153979704251034,0.000519198850398006,-8.17626266767062e-21,2172578
"10287","2020/06/19",111,2,4340,32,0.00152875058787263,0.00143613885805246,0.00162733453441278,0.00057029022663398,-8.17626266767062e-21,2172578
"10286","2020/06/20",88,2,4428,34,0.00160486965510966,0.00151305742337941,0.00170225304743504,0.000610795101487726,-8.17626266767062e-21,2172578
"10285","2020/06/21",0,0,4428,34,0.00155417407730801,0.00146523308990956,0.00164851386391041,0.000543593831844012,-8.17626266767062e-21,2172578
"10284","2020/06/22",0,0,4428,34,0.00150676177092651,0.00142050768444202,0.00159825325775509,0.000521960546410762,-8.17626266767062e-21,2172578
"10283","2020/06/23",311,5,4739,39,0.00179732390167106,0.00170697766977497,0.00189245194282122,0.00062782556023305,-8.17626266767062e-21,2172578
"10282","2020/06/24",134,0,4873,39,0.00179824354475465,0.00170782478403199,0.0018934494196866,0.000648998562997508,-8.17626266767062e-21,2172578
"10281","2020/06/25",83,0,4956,39,0.00177870464412797,0.00168924267376888,0.00187290450340308,0.00068720202450729,-8.17626266767062e-21,2172578
"10280","2020/06/26",131,1,5087,40,0.00182071403810498,0.00173128690961412,0.00191476039594813,0.000747499054119116,-8.17626266767062e-21,2172578
"10279","2020/06/27",122,0,5209,40,0.00181320396021699,0.00172412086916401,0.00190688985914352,0.000803653539711808,-8.17626266767062e-21,2172578
"10278","2020/06/28",0,0,5209,40,0.00176398037073178,0.00167729235243335,0.00185514871263367,0.000541292418500049,-8.17626266767062e-21,2172578
"10277","2020/06/29",0,0,5209,40,0.00171752654842965,0.00163310014546019,0.00180631754443291,0.000504009522327852,-8.17626266767062e-21,2172578
"10276","2020/06/30",185,2,5394,42,0.00182150111946476,0.00173598905026662,0.0019112253776611,0.000536229309143331,-8.17626266767062e-21,2172578
"10275","2020/07/01",0,0,5394,42,0.00177948463122501,0.00169592656947412,0.00186715958683749,0.000485137932907357,-8.17626266767062e-21,2172578
"10274","2020/07/02",119,0,5513,42,0.00177860163265262,0.00169506773324469,0.00186625213000732,0.000499406695639926,-8.17626266767062e-21,2172578
